trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Представляю,http://twitter.com/search?q=%D0%9F%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,%D0%9F%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,,2021-09-11 12:15:56.434638,Ukraine
ariana,http://twitter.com/search?q=ariana,ariana,118635.0,2021-09-11 12:15:56.434638,Ukraine
taemin,http://twitter.com/search?q=taemin,taemin,24380.0,2021-09-11 12:15:56.434638,Ukraine
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,266254.0,2021-09-11 12:15:56.434638,Ukraine
Хотелось,http://twitter.com/search?q=%D0%A5%D0%BE%D1%82%D0%B5%D0%BB%D0%BE%D1%81%D1%8C,%D0%A5%D0%BE%D1%82%D0%B5%D0%BB%D0%BE%D1%81%D1%8C,,2021-09-11 12:15:56.434638,Ukraine
Смотри,http://twitter.com/search?q=%D0%A1%D0%BC%D0%BE%D1%82%D1%80%D0%B8,%D0%A1%D0%BC%D0%BE%D1%82%D1%80%D0%B8,,2021-09-11 12:15:56.434638,Ukraine
my onlyfans,http://twitter.com/search?q=%22my+onlyfans%22,%22my+onlyfans%22,196832.0,2021-09-11 12:15:56.434638,Ukraine
РЕВУ,http://twitter.com/search?q=%D0%A0%D0%95%D0%92%D0%A3,%D0%A0%D0%95%D0%92%D0%A3,,2021-09-11 12:15:56.434638,Ukraine
Buhari,http://twitter.com/search?q=Buhari,Buhari,24910.0,2021-09-11 12:15:56.434638,Ukraine
ЛЮБЛЮ ТЕБЯ,http://twitter.com/search?q=%22%D0%9B%D0%AE%D0%91%D0%9B%D0%AE+%D0%A2%D0%95%D0%91%D0%AF%22,%22%D0%9B%D0%AE%D0%91%D0%9B%D0%AE+%D0%A2%D0%95%D0%91%D0%AF%22,,2021-09-11 12:15:56.434638,Ukraine
Получается,http://twitter.com/search?q=%D0%9F%D0%BE%D0%BB%D1%83%D1%87%D0%B0%D0%B5%D1%82%D1%81%D1%8F,%D0%9F%D0%BE%D0%BB%D1%83%D1%87%D0%B0%D0%B5%D1%82%D1%81%D1%8F,,2021-09-11 12:15:56.434638,Ukraine
отож,http://twitter.com/search?q=%D0%BE%D1%82%D0%BE%D0%B6,%D0%BE%D1%82%D0%BE%D0%B6,,2021-09-11 12:15:56.434638,Ukraine
Надеюсь,http://twitter.com/search?q=%D0%9D%D0%B0%D0%B4%D0%B5%D1%8E%D1%81%D1%8C,%D0%9D%D0%B0%D0%B4%D0%B5%D1%8E%D1%81%D1%8C,10920.0,2021-09-11 12:15:56.434638,Ukraine
Discord,http://twitter.com/search?q=Discord,Discord,341437.0,2021-09-11 12:15:56.434638,Ukraine
керчи,http://twitter.com/search?q=%D0%BA%D0%B5%D1%80%D1%87%D0%B8,%D0%BA%D0%B5%D1%80%D1%87%D0%B8,,2021-09-11 12:15:56.434638,Ukraine
Telegram,http://twitter.com/search?q=Telegram,Telegram,368067.0,2021-09-11 12:15:56.434638,Ukraine
поддерживаю,http://twitter.com/search?q=%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D0%B2%D0%B0%D1%8E,%D0%BF%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D0%B2%D0%B0%D1%8E,,2021-09-11 12:15:56.434638,Ukraine
Наверное,http://twitter.com/search?q=%D0%9D%D0%B0%D0%B2%D0%B5%D1%80%D0%BD%D0%BE%D0%B5,%D0%9D%D0%B0%D0%B2%D0%B5%D1%80%D0%BD%D0%BE%D0%B5,,2021-09-11 12:15:56.434638,Ukraine
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,,2021-09-11 12:15:56.434638,Mexico
#masterchefazteca,http://twitter.com/search?q=%23masterchefazteca,%23masterchefazteca,10676.0,2021-09-11 12:15:56.434638,Mexico
Vicente Fernández,http://twitter.com/search?q=%22Vicente+Fern%C3%A1ndez%22,%22Vicente+Fern%C3%A1ndez%22,14751.0,2021-09-11 12:15:56.434638,Mexico
#LALISA,http://twitter.com/search?q=%23LALISA,%23LALISA,1636143.0,2021-09-11 12:15:56.434638,Mexico
Inés Gómez Mont,http://twitter.com/search?q=%22In%C3%A9s+G%C3%B3mez+Mont%22,%22In%C3%A9s+G%C3%B3mez+Mont%22,29760.0,2021-09-11 12:15:56.434638,Mexico
Chiquihuite,http://twitter.com/search?q=Chiquihuite,Chiquihuite,45280.0,2021-09-11 12:15:56.434638,Mexico
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,%23FelizViernesATodos,12128.0,2021-09-11 12:15:56.434638,Mexico
#NamjoonDay,http://twitter.com/search?q=%23NamjoonDay,%23NamjoonDay,33178.0,2021-09-11 12:15:56.434638,Mexico
Brady,http://twitter.com/search?q=Brady,Brady,47057.0,2021-09-11 12:15:56.434638,Mexico
J Balvin,http://twitter.com/search?q=%22J+Balvin%22,%22J+Balvin%22,15681.0,2021-09-11 12:15:56.434638,Mexico
passerini,http://twitter.com/search?q=passerini,passerini,,2021-09-11 12:15:56.434638,Mexico
Montoya,http://twitter.com/search?q=Montoya,Montoya,,2021-09-11 12:15:56.434638,Mexico
Chente,http://twitter.com/search?q=Chente,Chente,,2021-09-11 12:15:56.434638,Mexico
Corona Capital,http://twitter.com/search?q=%22Corona+Capital%22,%22Corona+Capital%22,,2021-09-11 12:15:56.434638,Mexico
Cruz Azul,http://twitter.com/search?q=%22Cruz+Azul%22,%22Cruz+Azul%22,,2021-09-11 12:15:56.434638,Mexico
Djokovic,http://twitter.com/search?q=Djokovic,Djokovic,58212.0,2021-09-11 12:15:56.434638,Mexico
Zverev,http://twitter.com/search?q=Zverev,Zverev,39587.0,2021-09-11 12:15:56.434638,Mexico
William,http://twitter.com/search?q=William,William,54090.0,2021-09-11 12:15:56.434638,Mexico
say you love me again,http://twitter.com/search?q=%22say+you+love+me+again%22,%22say+you+love+me+again%22,,2021-09-11 12:15:56.434638,Mexico
Día Mundial,http://twitter.com/search?q=%22D%C3%ADa+Mundial%22,%22D%C3%ADa+Mundial%22,64755.0,2021-09-11 12:15:56.434638,Mexico
Lucifer,http://twitter.com/search?q=Lucifer,Lucifer,91170.0,2021-09-11 12:15:56.434638,Mexico
Royal Prestige,http://twitter.com/search?q=%22Royal+Prestige%22,%22Royal+Prestige%22,,2021-09-11 12:15:56.434638,Mexico
